# Date:     2026-03-27 03:15:44
# Database: ocvs
# Target:   lmc_ecl
# Query:    TRUE  LIMIT 50000
# Objects:  40204
# Columns:
ID	Type	I	P
OGLE-LMC-ECL-38026	NC	18.581	3.74005050
OGLE-LMC-ECL-38027	NC	19.120	0.96756180
OGLE-LMC-ECL-38028	NC	19.634	1.96608000
OGLE-LMC-ECL-38029	NC	19.738	3.14163890
OGLE-LMC-ECL-38030	NC	16.199	2.12144890
OGLE-LMC-ECL-38031	NC	19.619	6.93862510
OGLE-LMC-ECL-38032	NC	18.020	14.27503840
OGLE-LMC-ECL-38033	NC	18.443	3.62568830
OGLE-LMC-ECL-38034	NC	19.424	5.64811620
OGLE-LMC-ECL-38035	NC	19.427	1.93144850
OGLE-LMC-ECL-38036	NC	18.858	1.28944820
OGLE-LMC-ECL-38037	NC	18.382	2.26283630
OGLE-LMC-ECL-38038	NC	19.285	2.29291160
OGLE-LMC-ECL-38039	NC	17.440	21.65236820
OGLE-LMC-ECL-38040	NC	19.467	8.26970010
OGLE-LMC-ECL-38041	NC	18.579	2.45886090
OGLE-LMC-ECL-38042	NC	19.769	1.53295500
OGLE-LMC-ECL-38043	NC	18.154	2.43202080
OGLE-LMC-ECL-38044	C	16.950	0.67552340
OGLE-LMC-ECL-38045	NC	19.343	1.20080510
OGLE-LMC-ECL-38046	NC	18.857	13.36010740
OGLE-LMC-ECL-38047	NC	18.631	2.12916900
OGLE-LMC-ECL-38048	NC	19.047	1.59193370
OGLE-LMC-ECL-38049	ELL	17.081	3.14646780
OGLE-LMC-ECL-38050	NC	19.673	5.95854870
OGLE-LMC-ECL-38051	NC	15.695	3.30408700
OGLE-LMC-ECL-38052	NC	19.586	1.73730650
OGLE-LMC-ECL-38053	NC	18.915	4.95242970
OGLE-LMC-ECL-38054	NC	17.708	1.04235390
OGLE-LMC-ECL-38055	NC	19.069	1.95554030
OGLE-LMC-ECL-38056	NC	19.633	2.76356630
OGLE-LMC-ECL-38057	NC	18.387	10.65365710
OGLE-LMC-ECL-38058	NC	16.669	5.52200250
OGLE-LMC-ECL-38059	NC	19.258	5.81685610
OGLE-LMC-ECL-38060	NC	18.450	1.69746430
OGLE-LMC-ECL-38061	NC	17.429	7.44056820
OGLE-LMC-ECL-38062	NC	17.649	1.32134790
OGLE-LMC-ECL-38063	NC	19.151	6.64791740
OGLE-LMC-ECL-38064	NC	15.557	88.62815210
OGLE-LMC-ECL-38065	NC	17.800	2.78044330
OGLE-LMC-ECL-38066	NC	17.077	5.44784050
OGLE-LMC-ECL-38067	NC	16.118	106.63490080
OGLE-LMC-ECL-38068	NC	19.277	1.27408510
OGLE-LMC-ECL-38069	NC	17.191	175.22999280
OGLE-LMC-ECL-38070	NC	19.247	2.60218250
OGLE-LMC-ECL-38071	NC	19.734	2.00383380
OGLE-LMC-ECL-38072	NC	17.960	3.39438140
OGLE-LMC-ECL-38073	NC	16.815	4.60668840
OGLE-LMC-ECL-38074	NC	19.377	4.41326400
OGLE-LMC-ECL-38075	NC	16.469	0.93324880
OGLE-LMC-ECL-38076	NC	16.426	3.06386640
OGLE-LMC-ECL-38077	NC	17.464	4.11106510
OGLE-LMC-ECL-38078	NC	18.410	13.57265590
OGLE-LMC-ECL-38079	NC	18.716	3.15574940
OGLE-LMC-ECL-38080	NC	16.915	136.58722950
OGLE-LMC-ECL-38081	NC	18.644	7.50976750
OGLE-LMC-ECL-38082	NC	17.416	5.59260060
OGLE-LMC-ECL-38083	NC	17.445	3.58846080
OGLE-LMC-ECL-38084	NC	19.644	6.30916240
OGLE-LMC-ECL-38085	NC	17.923	1.61492970
OGLE-LMC-ECL-38086	NC	19.483	11.19099620
OGLE-LMC-ECL-38087	NC	18.911	5.92730140
OGLE-LMC-ECL-38088	NC	18.260	1.17328810
OGLE-LMC-ECL-38089	NC	19.554	0.42691030
OGLE-LMC-ECL-38090	NC	19.364	2.23084260
OGLE-LMC-ECL-38091	NC	18.633	1.13277260
OGLE-LMC-ECL-38092	NC	19.460	4.65286150
OGLE-LMC-ECL-38093	NC	19.299	5.05213040
OGLE-LMC-ECL-38094	NC	19.059	2.30349550
OGLE-LMC-ECL-38095	NC	19.187	10.48934390
OGLE-LMC-ECL-38096	NC	18.907	3.83997220
OGLE-LMC-ECL-38097	NC	18.846	15.55401850
OGLE-LMC-ECL-38098	NC	19.975	1.14241700
OGLE-LMC-ECL-38099	NC	18.359	3.50668530
OGLE-LMC-ECL-38100	NC	19.258	2.70415160
OGLE-LMC-ECL-38101	NC	13.943	9.17412320
OGLE-LMC-ECL-38102	NC	19.762	2.11118140
OGLE-LMC-ECL-38103	NC	18.754	0.64112430
OGLE-LMC-ECL-38104	NC	19.747	14.10640250
OGLE-LMC-ECL-38105	NC	18.011	22.34857750
OGLE-LMC-ECL-38106	NC	18.802	1.87228830
OGLE-LMC-ECL-38107	NC	18.573	0.37871040
OGLE-LMC-ECL-38108	NC	19.445	3.13288190
OGLE-LMC-ECL-38109	NC	17.488	1.56902930
OGLE-LMC-ECL-38110	NC	19.448	3.74295830
OGLE-LMC-ECL-38111	NC	18.709	6.27769200
OGLE-LMC-ECL-38112	NC	19.096	4.75220980
OGLE-LMC-ECL-38113	NC	18.042	4.57366850
OGLE-LMC-ECL-38114	NC	19.672	2.38460560
OGLE-LMC-ECL-38115	NC	18.290	3.72114210
OGLE-LMC-ECL-38116	NC	18.764	5.49592170
OGLE-LMC-ECL-38117	NC	18.698	5.85568560
OGLE-LMC-ECL-38118	NC	19.281	5.87635590
OGLE-LMC-ECL-38119	NC	16.591	5.33846220
OGLE-LMC-ECL-38120	NC	18.273	1.04538930
OGLE-LMC-ECL-38121	NC	18.858	2.03600190
OGLE-LMC-ECL-38122	NC	16.517	251.56260800
OGLE-LMC-ECL-38123	NC	18.918	12.72939230
OGLE-LMC-ECL-38124	NC	17.423	0.93605170
OGLE-LMC-ECL-38125	NC	18.494	0.86960280
OGLE-LMC-ECL-38126	NC	18.651	2.67986570
OGLE-LMC-ECL-38127	NC	19.036	1.28164780
OGLE-LMC-ECL-38128	NC	18.058	7.30960110
OGLE-LMC-ECL-38129	NC	19.584	1.08071160
OGLE-LMC-ECL-38130	C	17.349	0.77949220
OGLE-LMC-ECL-38131	NC	18.646	2.02309740
OGLE-LMC-ECL-38132	NC	19.596	1.90035020
OGLE-LMC-ECL-38133	NC	14.739	354.13700270
OGLE-LMC-ECL-38134	NC	17.854	19.65414660
OGLE-LMC-ECL-38135	NC	19.398	4.48054790
OGLE-LMC-ECL-38136	NC	19.692	0.92422690
OGLE-LMC-ECL-38137	NC	17.301	21.87920040
OGLE-LMC-ECL-38138	NC	18.419	2.78979080
OGLE-LMC-ECL-38139	NC	17.517	9.29276720
OGLE-LMC-ECL-38140	NC	19.239	2.42350230
OGLE-LMC-ECL-38141	NC	17.557	4.34430820
OGLE-LMC-ECL-38142	NC	18.881	4.37300760
OGLE-LMC-ECL-38143	NC	19.264	3.26047710
OGLE-LMC-ECL-38144	NC	17.469	6.95744940
OGLE-LMC-ECL-38145	NC	18.076	1.52273470
OGLE-LMC-ECL-38146	NC	19.542	1.29132520
OGLE-LMC-ECL-38147	NC	18.795	9.27457610
OGLE-LMC-ECL-38148	NC	18.752	1.40517850
OGLE-LMC-ECL-38149	ELL	17.174	4.74335820
OGLE-LMC-ECL-38150	NC	18.678	0.93113950
OGLE-LMC-ECL-38151	NC	16.369	1.70369570
OGLE-LMC-ECL-38152	NC	19.778	0.56340400
OGLE-LMC-ECL-38153	NC	19.793	1.68913240
OGLE-LMC-ECL-38154	NC	19.716	3.38014490
OGLE-LMC-ECL-38155	NC	19.513	3.39604750
OGLE-LMC-ECL-38156	NC	16.636	0.32892790
OGLE-LMC-ECL-38157	NC	18.192	1.01914940
OGLE-LMC-ECL-38158	NC	18.128	5.09754490
OGLE-LMC-ECL-38159	NC	18.325	3.02738880
OGLE-LMC-ECL-38160	NC	19.341	0.97401170
OGLE-LMC-ECL-38161	NC	18.898	5.63946950
OGLE-LMC-ECL-38162	NC	19.756	2.44918650
OGLE-LMC-ECL-38163	NC	18.319	3.46643180
OGLE-LMC-ECL-38164	NC	18.912	1.33015340
OGLE-LMC-ECL-38165	NC	19.071	1.07381660
OGLE-LMC-ECL-38166	NC	16.620	0.28189980
OGLE-LMC-ECL-38167	NC	18.654	0.91120770
OGLE-LMC-ECL-38168	NC	19.032	1.77639200
OGLE-LMC-ECL-38169	NC	18.481	2.92208950
OGLE-LMC-ECL-38170	NC	18.173	15.39244780
OGLE-LMC-ECL-38171	NC	16.499	373.71958460
OGLE-LMC-ECL-38172	NC	17.475	1.44394650
OGLE-LMC-ECL-38173	NC	19.422	1.41019580
OGLE-LMC-ECL-38174	NC	17.714	31.09240410
OGLE-LMC-ECL-38175	NC	19.156	3.86986620
OGLE-LMC-ECL-38176	NC	18.441	15.07633600
OGLE-LMC-ECL-38177	NC	16.281	20.29632460
OGLE-LMC-ECL-38178	NC	19.202	4.05053010
OGLE-LMC-ECL-38179	ELL	17.060	59.96860220
OGLE-LMC-ECL-38180	ELL	17.902	1.76767390
OGLE-LMC-ECL-38181	ELL	16.487	1.83341960
OGLE-LMC-ECL-38182	NC	19.700	1.84044550
OGLE-LMC-ECL-38183	NC	19.244	2.50972770
OGLE-LMC-ECL-38184	NC	17.230	2.14960700
OGLE-LMC-ECL-38185	NC	19.596	1.59950890
OGLE-LMC-ECL-38186	ELL	16.385	75.55394690
OGLE-LMC-ECL-38187	NC	18.259	15.13224920
OGLE-LMC-ECL-38188	NC	19.507	1.69460970
OGLE-LMC-ECL-38189	NC	19.675	4.45109810
OGLE-LMC-ECL-38190	NC	18.738	4.22477380
OGLE-LMC-ECL-38191	NC	19.677	3.36260160
OGLE-LMC-ECL-38192	NC	17.813	3.63702270
OGLE-LMC-ECL-38193	NC	17.700	44.46763430
OGLE-LMC-ECL-38194	NC	19.626	1.24415670
OGLE-LMC-ECL-38195	NC	19.882	2.89236410
OGLE-LMC-ECL-38196	NC	18.490	4.79225440
OGLE-LMC-ECL-38197	NC	19.709	0.74718020
OGLE-LMC-ECL-38198	NC	18.570	3.22827370
OGLE-LMC-ECL-38199	NC	18.264	0.98163930
OGLE-LMC-ECL-38200	NC	19.369	3.81826790
OGLE-LMC-ECL-38201	NC	15.955	11.99250830
OGLE-LMC-ECL-38202	NC	19.546	1.20097910
OGLE-LMC-ECL-38203	NC	18.215	0.65293320
OGLE-LMC-ECL-38204	NC	19.453	5.24557870
OGLE-LMC-ECL-38205	NC	18.171	2.96990690
OGLE-LMC-ECL-38206	NC	18.209	0.70341190
OGLE-LMC-ECL-38207	NC	19.073	1.86557170
OGLE-LMC-ECL-38208	NC	15.377	1.97945630
OGLE-LMC-ECL-38209	NC	16.777	0.92799570
OGLE-LMC-ECL-38210	ELL	19.183	0.85050080
OGLE-LMC-ECL-38211	NC	16.042	136.07725610
OGLE-LMC-ECL-38212	NC	19.178	1.12795430
OGLE-LMC-ECL-38213	NC	19.340	1.79480860
OGLE-LMC-ECL-38214	NC	19.654	4.27047440
OGLE-LMC-ECL-38215	NC	19.645	1.50991820
OGLE-LMC-ECL-38216	NC	19.169	1.71356060
OGLE-LMC-ECL-38217	NC	18.714	3.82120550
OGLE-LMC-ECL-38218	NC	19.595	0.83289440
OGLE-LMC-ECL-38219	NC	18.769	0.84539400
OGLE-LMC-ECL-38220	NC	17.458	1.16069140
OGLE-LMC-ECL-38221	NC	19.734	4.82034630
OGLE-LMC-ECL-38222	ELL	18.230	1.84192510
OGLE-LMC-ECL-38223	NC	19.614	0.88082290
OGLE-LMC-ECL-38224	NC	18.154	1.25579570
OGLE-LMC-ECL-38225	NC	19.128	1.91312220
OGLE-LMC-ECL-38226	NC	19.400	3.41367400
OGLE-LMC-ECL-38227	NC	17.986	9.35964740
OGLE-LMC-ECL-38228	NC	17.219	15.23357400
OGLE-LMC-ECL-38229	NC	19.522	4.22471200
OGLE-LMC-ECL-38230	NC	18.498	8.94052150
OGLE-LMC-ECL-38231	NC	18.910	2.68699350
OGLE-LMC-ECL-38232	NC	19.056	1.64238300
OGLE-LMC-ECL-38233	NC	19.534	1.47043080
OGLE-LMC-ECL-38234	NC	19.102	2.84583540
OGLE-LMC-ECL-38235	NC	19.519	3.60444190
OGLE-LMC-ECL-38236	NC	19.280	14.35063770
OGLE-LMC-ECL-38237	NC	19.738	2.27640190
OGLE-LMC-ECL-38238	NC	17.890	1.92706800
OGLE-LMC-ECL-38239	NC	14.256	0.38176620
OGLE-LMC-ECL-38240	NC	19.226	3.71305860
OGLE-LMC-ECL-38241	NC	19.194	3.68755880
OGLE-LMC-ECL-38242	NC	17.576	1.44896100
OGLE-LMC-ECL-38243	NC	19.514	3.90746490
OGLE-LMC-ECL-38244	NC	18.242	20.93830450
OGLE-LMC-ECL-38245	ELL	16.808	1.16973000
OGLE-LMC-ECL-38246	NC	18.922	0.90097690
OGLE-LMC-ECL-38247	NC	18.765	21.99976460
OGLE-LMC-ECL-38248	NC	19.250	0.82565650
OGLE-LMC-ECL-38249	C	17.291	0.29612780
OGLE-LMC-ECL-38250	NC	18.060	4.94499960
OGLE-LMC-ECL-38251	ELL	16.943	60.88140940
OGLE-LMC-ECL-38252	NC	17.313	9.83076740
OGLE-LMC-ECL-38253	NC	19.178	2.12679120
OGLE-LMC-ECL-38254	NC	19.053	1.78579280
OGLE-LMC-ECL-38255	NC	18.691	1.33567550
OGLE-LMC-ECL-38256	NC	19.076	5.13664980
OGLE-LMC-ECL-38257	NC	16.341	0.19538190
OGLE-LMC-ECL-38258	NC	19.329	0.69312490
OGLE-LMC-ECL-38259	NC	16.290	0.62010510
OGLE-LMC-ECL-38260	NC	20.038	1.10107200
OGLE-LMC-ECL-38261	NC	19.018	4.08852570
OGLE-LMC-ECL-38262	NC	19.020	3.51889730
OGLE-LMC-ECL-38263	NC	19.213	2.05583520
OGLE-LMC-ECL-38264	NC	19.453	1.80223350
OGLE-LMC-ECL-38265	NC	19.026	11.67007260
OGLE-LMC-ECL-38266	NC	17.991	25.36611900
OGLE-LMC-ECL-38267	NC	19.404	1.90861770
OGLE-LMC-ECL-38268	NC	19.183	1.27560460
OGLE-LMC-ECL-38269	NC	19.043	18.74939910
OGLE-LMC-ECL-38270	NC	18.299	4.41633080
OGLE-LMC-ECL-38271	NC	18.628	1.23172710
OGLE-LMC-ECL-38272	C	18.321	0.56277400
OGLE-LMC-ECL-38273	NC	16.994	5.18382620
OGLE-LMC-ECL-38274	NC	18.501	1.71179230
OGLE-LMC-ECL-38275	NC	19.357	0.51458660
OGLE-LMC-ECL-38276	NC	18.308	12.45346520
OGLE-LMC-ECL-38277	NC	19.108	2.05098960
OGLE-LMC-ECL-38278	NC	18.140	2.76214780
OGLE-LMC-ECL-38279	NC	19.877	2.13934840
OGLE-LMC-ECL-38280	NC	18.760	1.83604390
OGLE-LMC-ECL-38281	NC	19.399	2.00634690
OGLE-LMC-ECL-38282	NC	19.639	1.37767890
OGLE-LMC-ECL-38283	NC	19.765	3.18572030
OGLE-LMC-ECL-38284	NC	19.285	3.11151660
OGLE-LMC-ECL-38285	NC	18.322	3.50159170
OGLE-LMC-ECL-38286	NC	19.178	0.85121600
OGLE-LMC-ECL-38287	NC	19.255	6.52631350
OGLE-LMC-ECL-38288	NC	18.220	3.16526580
OGLE-LMC-ECL-38289	NC	13.485	0.33749080
OGLE-LMC-ECL-38290	NC	18.842	1.65322720
OGLE-LMC-ECL-38291	NC	19.158	2.89380110
OGLE-LMC-ECL-38292	NC	18.471	3.39192310
OGLE-LMC-ECL-38293	NC	19.491	3.86186460
OGLE-LMC-ECL-38294	NC	17.850	4.87557810
OGLE-LMC-ECL-38295	NC	16.338	3.84665110
OGLE-LMC-ECL-38296	NC	18.651	6.44284190
OGLE-LMC-ECL-38297	NC	19.316	5.78311730
OGLE-LMC-ECL-38298	NC	19.731	1.23924920
OGLE-LMC-ECL-38299	NC	18.157	1.53340690
OGLE-LMC-ECL-38300	NC	14.180	0.33917940
OGLE-LMC-ECL-38301	NC	18.680	2.38150680
OGLE-LMC-ECL-38302	ELL	17.632	0.75428080
OGLE-LMC-ECL-38303	NC	19.125	3.84345950
OGLE-LMC-ECL-38304	NC	17.941	130.28250830
OGLE-LMC-ECL-38305	NC	17.612	0.21598840
OGLE-LMC-ECL-38306	NC	18.199	0.96011020
OGLE-LMC-ECL-38307	NC	19.653	4.24054870
OGLE-LMC-ECL-38308	NC	18.959	2.45720870
OGLE-LMC-ECL-38309	NC	18.804	6.21414630
OGLE-LMC-ECL-38310	NC	19.658	5.02281100
OGLE-LMC-ECL-38311	NC	18.359	1.16036450
OGLE-LMC-ECL-38312	NC	18.174	11.54797490
OGLE-LMC-ECL-38313	NC	18.116	1.31588450
OGLE-LMC-ECL-38314	NC	19.328	1.82268380
OGLE-LMC-ECL-38315	NC	19.152	8.44172130
OGLE-LMC-ECL-38316	NC	18.777	1.74363250
OGLE-LMC-ECL-38317	ELL	17.005	2.37618540
OGLE-LMC-ECL-38318	NC	16.818	7.38426090
OGLE-LMC-ECL-38319	NC	17.512	2.88377070
OGLE-LMC-ECL-38320	NC	18.626	2.12658720
OGLE-LMC-ECL-38321	NC	19.224	4.37020780
OGLE-LMC-ECL-38322	NC	18.806	6.81615270
OGLE-LMC-ECL-38323	NC	17.734	1.94056470
OGLE-LMC-ECL-38324	NC	19.143	9.87179040
OGLE-LMC-ECL-38325	NC	18.364	7.44332770
OGLE-LMC-ECL-38326	NC	19.613	10.12183290
OGLE-LMC-ECL-38327	NC	17.174	4.54151640
OGLE-LMC-ECL-38328	NC	19.156	0.50469270
OGLE-LMC-ECL-38329	NC	18.525	2.13300800
OGLE-LMC-ECL-38330	NC	19.580	1.53422570
OGLE-LMC-ECL-38331	NC	19.546	2.75088020
OGLE-LMC-ECL-38332	NC	17.654	8.03708930
OGLE-LMC-ECL-38333	NC	18.355	2.04123010
OGLE-LMC-ECL-38334	ELL	16.237	115.26680720
OGLE-LMC-ECL-38335	NC	18.899	3.23386580
OGLE-LMC-ECL-38336	ELL	17.236	41.36439200
OGLE-LMC-ECL-38337	NC	16.523	1.09299430
OGLE-LMC-ECL-38338	NC	15.158	321.65687080
OGLE-LMC-ECL-38339	NC	19.229	5.28012610
OGLE-LMC-ECL-38340	NC	19.597	2.12053570
OGLE-LMC-ECL-38341	NC	16.786	113.30820350
OGLE-LMC-ECL-38342	NC	18.549	3.04243190
OGLE-LMC-ECL-38343	NC	18.069	1.62612580
OGLE-LMC-ECL-38344	NC	18.937	3.26005270
OGLE-LMC-ECL-38345	NC	15.897	13.95470160
OGLE-LMC-ECL-38346	NC	17.300	6.03044190
OGLE-LMC-ECL-38347	NC	19.666	3.15348850
OGLE-LMC-ECL-38348	NC	17.993	2.76116020
OGLE-LMC-ECL-38349	NC	19.228	8.94268810
OGLE-LMC-ECL-38350	NC	18.776	2.14908160
OGLE-LMC-ECL-38351	NC	17.053	41.70337740
OGLE-LMC-ECL-38352	NC	19.672	3.93986710
OGLE-LMC-ECL-38353	NC	19.612	9.01141430
OGLE-LMC-ECL-38354	NC	19.518	4.64635540
OGLE-LMC-ECL-38355	NC	18.865	4.62610850
OGLE-LMC-ECL-38356	NC	17.533	0.77242200
OGLE-LMC-ECL-38357	NC	19.015	3.40492120
OGLE-LMC-ECL-38358	NC	14.234	0.71254420
OGLE-LMC-ECL-38359	NC	16.126	4.04659420
OGLE-LMC-ECL-38360	NC	19.275	2.75664150
OGLE-LMC-ECL-38361	NC	18.037	5.41045070
OGLE-LMC-ECL-38362	NC	15.063	5.13198760
OGLE-LMC-ECL-38363	NC	18.952	3.16500640
OGLE-LMC-ECL-38364	C	18.415	0.33568970
OGLE-LMC-ECL-38365	NC	19.485	4.21933420
OGLE-LMC-ECL-38366	NC	15.345	0.29319740
OGLE-LMC-ECL-38367	NC	19.194	1.35234200
OGLE-LMC-ECL-38368	NC	19.153	0.79388670
OGLE-LMC-ECL-38369	NC	19.655	19.93036560
OGLE-LMC-ECL-38370	NC	18.705	3.94968430
OGLE-LMC-ECL-38371	NC	19.195	0.73486060
OGLE-LMC-ECL-38372	NC	19.021	6.04007930
OGLE-LMC-ECL-38373	NC	18.335	11.52913030
OGLE-LMC-ECL-38374	NC	17.779	0.68009520
OGLE-LMC-ECL-38375	NC	19.265	5.56690960
OGLE-LMC-ECL-38376	NC	18.414	14.00265410
OGLE-LMC-ECL-38377	NC	18.255	20.44540800
OGLE-LMC-ECL-38378	NC	17.876	3.61132920
OGLE-LMC-ECL-38379	NC	19.139	0.48860510
OGLE-LMC-ECL-38380	NC	19.133	2.54801710
OGLE-LMC-ECL-38381	NC	19.603	8.88385800
OGLE-LMC-ECL-38382	NC	19.544	0.61205360
OGLE-LMC-ECL-38383	NC	19.482	6.39283580
OGLE-LMC-ECL-38384	NC	19.418	1.24256360
OGLE-LMC-ECL-38385	NC	18.656	6.55378630
OGLE-LMC-ECL-38386	NC	17.860	2.90978100
OGLE-LMC-ECL-38387	NC	19.107	3.84039150
OGLE-LMC-ECL-38388	NC	17.607	1.87811920
OGLE-LMC-ECL-38389	NC	18.523	9.75044210
OGLE-LMC-ECL-38390	NC	18.171	9.37491850
OGLE-LMC-ECL-38391	NC	18.669	2.76093760
OGLE-LMC-ECL-38392	NC	17.431	3.17714560
OGLE-LMC-ECL-38393	NC	19.437	8.03708130
OGLE-LMC-ECL-38394	NC	18.833	7.64425150
OGLE-LMC-ECL-38395	NC	18.307	3.18356090
OGLE-LMC-ECL-38396	NC	19.430	2.47069090
OGLE-LMC-ECL-38397	NC	16.552	2.38142810
OGLE-LMC-ECL-38398	NC	19.534	0.85339630
OGLE-LMC-ECL-38399	NC	18.959	3.85866580
OGLE-LMC-ECL-38400	NC	19.824	0.91025370
OGLE-LMC-ECL-38401	NC	15.641	2.00941090
OGLE-LMC-ECL-38402	NC	17.840	1.77652700
OGLE-LMC-ECL-38403	NC	19.187	5.85966270
OGLE-LMC-ECL-38404	NC	16.784	3.51540620
OGLE-LMC-ECL-38405	NC	19.609	4.17828810
OGLE-LMC-ECL-38406	NC	18.293	18.71946380
OGLE-LMC-ECL-38407	NC	16.473	3.03869650
OGLE-LMC-ECL-38408	NC	18.467	1.95417820
OGLE-LMC-ECL-38409	ELL	17.398	5.17076010
OGLE-LMC-ECL-38410	NC	19.061	1.59547870
OGLE-LMC-ECL-38411	NC	18.254	8.75459890
OGLE-LMC-ECL-38412	NC	19.497	3.99728700
OGLE-LMC-ECL-38413	NC	19.297	1.28382860
OGLE-LMC-ECL-38414	NC	17.560	7.01981600
OGLE-LMC-ECL-38415	NC	19.615	0.99931090
OGLE-LMC-ECL-38416	NC	16.314	0.26951210
OGLE-LMC-ECL-38417	NC	17.504	0.51323330
OGLE-LMC-ECL-38418	NC	19.502	2.12335130
OGLE-LMC-ECL-38419	NC	18.612	9.27513440
OGLE-LMC-ECL-38420	NC	18.809	129.65640550
OGLE-LMC-ECL-38421	NC	18.594	3.38951790
OGLE-LMC-ECL-38422	ELL	19.579	1.33464210
OGLE-LMC-ECL-38423	NC	19.222	5.69121360
OGLE-LMC-ECL-38424	NC	18.580	1.76907430
OGLE-LMC-ECL-38425	NC	17.702	0.61656340
OGLE-LMC-ECL-38426	NC	18.311	2.11948840
OGLE-LMC-ECL-38427	NC	19.509	4.89446160
OGLE-LMC-ECL-38428	NC	17.421	30.44406580
OGLE-LMC-ECL-38429	NC	17.798	7.83492960
OGLE-LMC-ECL-38430	NC	18.266	0.93670390
OGLE-LMC-ECL-38431	NC	18.712	3.43175290
OGLE-LMC-ECL-38432	NC	18.891	4.51499850
OGLE-LMC-ECL-38433	ELL	18.100	1.16902280
OGLE-LMC-ECL-38434	NC	18.837	2.78449580
OGLE-LMC-ECL-38435	NC	17.436	2.01784520
OGLE-LMC-ECL-38436	NC	17.872	4.00928540
OGLE-LMC-ECL-38437	NC	18.309	2.19760020
OGLE-LMC-ECL-38438	NC	19.149	2.07312980
OGLE-LMC-ECL-38439	NC	17.401	12.05307390
OGLE-LMC-ECL-38440	NC	19.061	11.18225190
OGLE-LMC-ECL-38441	NC	19.007	8.13317110
OGLE-LMC-ECL-38442	NC	19.288	7.56363290
OGLE-LMC-ECL-38443	NC	19.136	6.46903000
OGLE-LMC-ECL-38444	NC	17.605	6.16884800
OGLE-LMC-ECL-38445	NC	16.668	0.61646590
OGLE-LMC-ECL-38446	ELL	15.691	3.14094250
OGLE-LMC-ECL-38447	NC	19.363	2.23755610
OGLE-LMC-ECL-38448	NC	17.083	61.82282240
OGLE-LMC-ECL-38449	NC	19.229	4.46547350
OGLE-LMC-ECL-38450	NC	18.797	1.53452500
OGLE-LMC-ECL-38451	C	19.253	0.87232370
OGLE-LMC-ECL-38452	NC	18.276	8.66664630
OGLE-LMC-ECL-38453	NC	18.572	9.25842480
OGLE-LMC-ECL-38454	NC	18.881	1.89255240
OGLE-LMC-ECL-38455	NC	16.374	0.40311760
OGLE-LMC-ECL-38456	NC	19.016	5.83889930
OGLE-LMC-ECL-38457	NC	18.955	4.11853080
OGLE-LMC-ECL-38458	NC	17.523	4.44084160
OGLE-LMC-ECL-38459	NC	18.934	6.05476260
OGLE-LMC-ECL-38460	NC	17.969	43.92210070
OGLE-LMC-ECL-38461	NC	19.262	1.86531450
OGLE-LMC-ECL-38462	NC	18.879	2.68959040
OGLE-LMC-ECL-38463	NC	18.618	3.14007040
OGLE-LMC-ECL-38464	NC	18.091	0.58991720
OGLE-LMC-ECL-38465	NC	19.461	1.84243840
OGLE-LMC-ECL-38466	NC	17.297	5.36093110
OGLE-LMC-ECL-38467	NC	18.355	1.77484730
OGLE-LMC-ECL-38468	NC	17.991	1.63533540
OGLE-LMC-ECL-38469	NC	17.666	5.59682920
OGLE-LMC-ECL-38470	NC	18.469	3.68261570
OGLE-LMC-ECL-38471	NC	18.888	1.09784390
OGLE-LMC-ECL-38472	NC	17.418	2.89414400
OGLE-LMC-ECL-38473	NC	17.072	11.89006270
OGLE-LMC-ECL-38474	NC	19.405	3.45084160
OGLE-LMC-ECL-38475	NC	18.543	6.44444850
OGLE-LMC-ECL-38476	NC	18.143	144.38682710
OGLE-LMC-ECL-38477	NC	18.849	3.86307310
OGLE-LMC-ECL-38478	NC	19.617	1.61892610
OGLE-LMC-ECL-38479	NC	18.224	0.93926010
OGLE-LMC-ECL-38480	NC	18.361	3.03075630
OGLE-LMC-ECL-38481	ELL	16.509	91.52920760
OGLE-LMC-ECL-38482	NC	18.943	3.22168200
OGLE-LMC-ECL-38483	NC	18.817	5.99980750
OGLE-LMC-ECL-38484	NC	19.356	1.58154540
OGLE-LMC-ECL-38485	NC	19.638	1.78895740
OGLE-LMC-ECL-38486	NC	18.220	4.60341100
OGLE-LMC-ECL-38487	NC	19.540	2.00483530
OGLE-LMC-ECL-38488	NC	19.073	3.82147730
OGLE-LMC-ECL-38489	NC	18.730	4.69757560
OGLE-LMC-ECL-38490	NC	18.663	0.18936110
OGLE-LMC-ECL-38491	NC	19.334	5.49891310
OGLE-LMC-ECL-38492	NC	16.814	1.80240270
OGLE-LMC-ECL-38493	NC	18.558	3.93881430
OGLE-LMC-ECL-38494	NC	18.902	2.47900720
OGLE-LMC-ECL-38495	NC	18.739	0.77796280
OGLE-LMC-ECL-38496	NC	18.840	1.65505850
OGLE-LMC-ECL-38497	NC	16.569	3.98694440
OGLE-LMC-ECL-38498	NC	18.448	16.27349950
OGLE-LMC-ECL-38499	NC	19.513	4.82692500
OGLE-LMC-ECL-38500	NC	18.194	15.89349520
OGLE-LMC-ECL-38501	NC	18.360	2.75696500
OGLE-LMC-ECL-38502	NC	17.604	3.70790890
OGLE-LMC-ECL-38503	NC	18.248	1.85802080
OGLE-LMC-ECL-38504	NC	17.701	0.42395660
